id,imdb_id,poster_path,title,movie_title,tag
194188 ,tt2836166,/1IzcjXhZHewvmLfKd8eGucDutyQ.jpg,punk' dead: slc punk 2,Punk's Dead: SLC Punk 2,"punk' dead: slc punk 2, comedi,punk' dead, the sequel to 1999 cult hit slc punk, is a punk romp through the utah hinterlands. ross, penni and crash, young outsid from differ tribes, embark on a road trip to a huge punk show. ross, 19, is the love child of trish and heroin bob, who die befor ross wa born. dure their odyssey, and with the help of a healthi dose of drugs, alcohol and punk music, ross shred hi darkli gothic outlook and embrac life. hi mother trish, who rais ross alon in her steam punk shop, discov that he is in a crisis. she recruit hi 'uncles,' bob' old slc gang, to help find him. when all collid at the concert, they are forc to deal with their unresolv relationship with bob., a young punk' odyssey., "
177677 ,tt2381249,/z2sJd1OvAGZLxgjBdSnQoLCfn3M.jpg,mission: imposs - rogu nation,Mission: Impossible - Rogue Nation,"mission: imposs - rogu nation, action adventur thriller,ethan and team take on their most imposs mission yet, erad the syndic - an intern rogu organ as highli skill as they are, commit to destroy the imf., desper times. desper measures., londonengland spi austria villain sequel mission conspiraci viennaopera vienna"
295958 ,tt2990756,/cFaNxdOzL47wb1M1hvIf0Vtd99u.jpg,sound of redemption: the frank morgan stori,Sound of Redemption: The Frank Morgan Story,"sound of redemption: the frank morgan stori, ,thi soul documentari illumin the hell-and- back life of the late, great l.a. alto sax legend frank morgan. a prodigi who wa acclaim as the natur heir to hi bebop mentor, charli parker, morgan derail hi career with heroin, which led him into a life of crime. after decad in prison, he made an astonish comeback, leav behind record of deep, melancholi beauty. frame by a tribut concert held in san quentin, where morgan’ 19-year-old asian-american protégé, grace kelly, perform a heart-stop version of “over the rainbow,” n.c. heikin’ film is fill with reveal interview with the colleagues, lovers, famili and wive who accompani morgan on hi long and rocki journey to redemption., none, womandirector"
76757 ,tt1617661,/aMEsvTUklw0uZ3gk3Q6lAj6302a.jpg,jupit ascend,Jupiter Ascending,"jupit ascend, sciencefict fantasi action adventur,in a univers where human genet materi is the most preciou commodity, an impoverish young earth woman becom the key to strateg maneuv and intern strife within a power dynasty…, expand your universe., jupit space womandirector 3d interspeciesrom"
264660 ,tt0470752,/btbRB7BrD887j5NrvjxceRDmaot.jpg,ex machina,Ex Machina,"ex machina, drama sciencefict,caleb, a 26 year old coder at the world' largest internet company, win a competit to spend a week at a privat mountain retreat belong to nathan, the reclus ceo of the company. but when caleb arriv at the remot locat he find that he will have to particip in a strang and fascin experi in which he must interact with the world' first true artifici intelligence, hous in the bodi of a beauti robot girl., there is noth more human than the will to surviv, danc artificialintellig distrust isol technolog manipul friendship decept laboratori robot poweroutag surveillancecamera conscious existenti lockdown philosoph robothumanrelationship turingtest cybernet"
244563 ,tt3263614,/3PvhdMaJY4QrnjahZXwYfH6Hov3.jpg,"kumiko, the treasur hunter","Kumiko, the Treasure Hunter","kumiko, the treasur hunter, drama,in the massiv citi of tokyo, kumiko, a twenty-nin year old, live in utter solitude. she work a dreadful, dead-end job under an aw boss, is intimid by her well-off peers, and nag incessantli by her overbear mother who is exasper by the fact that her daughter is not marri or even in a relationship. the onli joy in her life come from a graini vh tape – an american film in which a man buri a satchel of money in the snowi midwestern plain - and her belov pet rabbit, bunzo. kumiko is somehow convinc that thi treasur is real, and obsess over it discovery. with a hand-stitch treasur map and a quixot spirit, kumiko embark on an incred journey over the pacif and through the frozen minnesota wilder to uncov a purport fortune., a zellner bros. adventur, japan languagebarri treasurehunt northdakota rabbit"
205775 ,tt1390411,/zVmWh0Zfg4UhbvdGI8LQrn1lQZJ.jpg,in the heart of the sea,In the Heart of the Sea,"in the heart of the sea, thriller drama adventur action histori,in the winter of 1820, the new england whale ship essex wa assault by someth no one could believe: a whale of mammoth size and will, and an almost human sens of vengeance. the real-lif maritim disast would inspir herman melville’ mobi dick. but that told onli half the story. “heart of the sea” reveal the encounter’ harrow aftermath, as the ship’ surviv crew is push to their limit and forc to do the unthink to stay alive. brave storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the valu of their live to the moral of their trade, as their captain search for direct on the open sea and hi first mate still seek to bring the great whale down., base on the incred true stori that inspir mobi dick, suicid ocean sea hunger shipwreck ship whale basedontruestori strand surviv whale death newengland lostatsea basedontrueev whalingship starvat 19thcenturi cannib referencetomobydick whaleoil nantucket"
135397 ,tt0369610,/jjBgi2r5cRt36xF6iNUEhzscEcb.jpg,jurass world,Jurassic World,"jurass world, action adventur sciencefict thriller,twenty-two year after the event of jurass park, isla nublar now featur a fulli function dinosaur theme park, jurass world, as origin envis by john hammond., the park is open., monster dna tyrannosaurusrex velociraptor island sequel suspens disast escap dinosaur amusementpark animalattack themepark jurassicpark 3d animalhorror"
307087 ,tt2429278,/6Hsed6xhn7MUXqeRtTT9Gu4Ydtt.jpg,the ghost and the whale,The Ghost and the Whale,"the ghost and the whale, thriller drama mysteri,a man, joseph, lose hi wife at sea, then spiral deep into a world of confusion. the wife' brothers' need revenge! joseph tri to tell anyon who will listen that a whale kill hi beauti annabel lee, but even he doesn't quit rememb the truth. a journey into the depth of hi mind, a convers with a whale and blood thirsti brothers., none, "
295144 ,tt3659786,/2N9By7kKC6ea0rYDMSQwzffhary.jpg,marvel,Marvellous,"marvel, drama tvmovi,dramatis of the true stori of the life of neil ""nello"" baldwin. born with a mild learn disabl but without the burden of social embarrass &amp; how hi inexhaust abil to see the good in ani situat overcam ani stigma societi tri to label him with., i alway want to be happy, so i decid to be., drama soccer tvmovi intellectualdis"
207703 ,tt2802144,/8x7ej0LnHdKUqilNNJXYOeyB6L9.jpg,kingsman: the secret servic,Kingsman: The Secret Service,"kingsman: the secret servic, crime comedi action adventur,the stori of a super-secret spi organ that recruit an unrefin but promis street kid into the agency' ultra-competit train program just as a global threat emerg from a twist tech genius., manner maketh man., spi greatbritain secretorgan secretag marvelcom basedoncom unitedkingdom duringcreditssting"
198184 ,tt1823672,/saF3HtAduvrP9ytXDxSnQJP3oqx.jpg,chappi,Chappie,"chappi, crime action sciencefict,everi child come into the world full of promise, and none more so than chappie: he is gifted, special, a prodigy. like ani child, chappi will come under the influenc of hi surroundings—som good, some bad—and he will reli on hi heart and soul to find hi way in the world and becom hi own man. but there' one thing that make chappi differ from ani one else: he is a robot., i am consciousness. i am alive. i am chappie., artificialintellig android robot nearfutur robotcop"
201088 ,tt2717822,/sW3VEsulmxMlOmQwm0h7H7lZROi.jpg,blackhat,Blackhat,"blackhat, crime drama mysteri,a man is releas from prison to help american and chines author pursu a mysteri cyber criminal. the danger search lead them from chicago to hong kong., we are no longer in control., terrorist technolog antihero hacker computerviru nationalsecurityagency(nsa) raceagainsttim comput malaysia nuclearpowerpl suspens betray conspiraci ontherun fugit shootout hack terror catandmous oneagainstmani computerhack noopeningcredit terroristplot stockexchang cybercrim cyberterror chinesemilitari cyberterrorist cyberthril"
87101 ,tt1340138,/5JU9ytZJyR3zmClGmVm9q4Geqbd.jpg,termin genisi,Terminator Genisys,"termin genisi, sciencefict action thriller adventur,the year is 2029. john connor, leader of the resist continu the war against the machines. at the lo angel offensive, john' fear of the unknown futur begin to emerg when tecom spi reveal a new plot by skynet that will attack him from both fronts; past and future, and will ultim chang warfar forever., reset the futur, savingtheworld artificialintellig cyborg killerrobot futur timetravel dystopia sequel fiction duringcreditssting 3d"
270303 ,tt3235888,/4MrwJZr0R9LbyOgZqwLNmtzzxbu.jpg,it follow,It Follows,"it follow, horror thriller,for 19-year-old jay, fall should be about school, boy and weekend out at the lake. but a seemingli innoc physic encount turn sour and give her the inescap sens that someone, or something, is follow her. face with thi burden, jay and her teenag friend must find a way to escap the horror that seem to be onli a few step behind., it doesn't think, it doesn't feel, it doesn't give up, chase supernatur friend vision school youngadult follow"
315362 ,tt4186390,/pS5am0qcsnrajUSdBS9EbF3vyPZ.jpg,beck 28 - familjen,Beck 28 - Familjen,"beck 28 - familjen, thriller crime mysteri,when a well-known crime boss is murder by a sniper in front of hi family, beck and hi team are challeng to discov which one of hi mani enemi could be respons for the crime., none, famili gunvald beck martin"
76341 ,tt1392190,/kqjL17yufvn9OVLyXYpvtyrFfak.jpg,mad max: furi road,Mad Max: Fury Road,"mad max: furi road, action adventur sciencefict thriller,an apocalypt stori set in the furthest reach of our planet, in a stark desert landscap where human is broken, and most everyon is craze fight for the necess of life. within thi world exist two rebel on the run who just might be abl to restor order. there' max, a man of action and a man of few words, who seek peac of mind follow the loss of hi wife and child in the aftermath of the chaos. and furiosa, a woman of action and a woman who believ her path to surviv may be achiev if she can make it across the desert back to her childhood homeland., what a love day., futur chase post-apocalypt dystopia australia rescu surviv ontherun convoy peakoil darkfutur"
280092 ,tt3195644,/ixANIbPRTNMAstlqJa2FlfBesyQ.jpg,insidious: chapter 3,Insidious: Chapter 3,"insidious: chapter 3, drama horror thriller,a twist new tale of terror begin for a teenag girl and her family, predat the haunt of the lambert famili in the earlier movi and reveal more mysteri of the otherworldli realm the further., thi is how you die, sequel"
140607 ,tt2488496,/weUSwMdQIa3NaXVzwUoIIcAi85d.jpg,star wars: the forc awaken,Star Wars: The Force Awakens,"star wars: the forc awaken, action adventur sciencefict fantasi,thirti year after defeat the galact empire, han solo and hi alli face a new threat from the evil kylo ren and hi armi of stormtroopers., everi gener ha a story., android spaceship jedi imax spaceopera 3d"
271969 ,tt2638144,/c9CoGrBA5yw8A7YBMz0hGzfzpNq.jpg,ben-hur,Ben-Hur,"ben-hur, adventur drama action,a fals accus nobleman surviv year of slaveri to take vengeanc on hi best friend who betray him., first to finish. last to die., ancientrom betray vengeanc"
68735 ,tt0803096,/ckrTPz6FZ35L5ybjqvkLWzzSLO7.jpg,warcraft,Warcraft,"warcraft, action adventur fantasi,the peac realm of azeroth stand on the brink of war as it civil face a fearsom race of invaders: orc warrior flee their die home to colon another. as a portal open to connect the two worlds, one armi face destruct and the other face extinction. from oppos sides, two hero are set on a collis cours that will decid the fate of their family, their people, and their home., two worlds. one home., videogam elv orc magic chase basedoncom sorcer fictionalwar basedonvideogam wizard fictionallanguag muscl orc swordandsorceri"
76600 ,tt1630029,/wvpOVl37PR21mENpmZKVwrLUsRD.jpg,avatar 2,Avatar 2,"avatar 2, action adventur fantasi sciencefict,a sequel to avatar (2009)., none, sequel alienplanet avatar"
141052 ,tt0974015,/9rtrRGeRnL0JKtu9IMBWsmlmmZz.jpg,justic leagu,Justice League,"justic leagu, action adventur fantasi sciencefict,fuel by hi restor faith in human and inspir by superman' selfless act, bruce wayn and diana princ assembl a team of metahuman consist of barri allen, arthur curry, and victor stone to face the catastroph threat of steppenwolf and the parademon who are on the hunt for three mother box on earth., none, dccomic basedoncom superpow dcextendedunivers"
102899 ,tt0478970,/D6e8RJf2qUstnfkTslTXNTUAlT.jpg,ant-man,Ant-Man,"ant-man, sciencefict action adventur,arm with the astonish abil to shrink in scale but increas in strength, master thief scott lang must embrac hi inner-hero and help hi mentor, doctor hank pym, protect the secret behind hi spectacular ant-man suit from a new gener of tower threats. against seemingli insurmount obstacles, pym and lang must plan and pull off a heist that will save the world., hero don't get ani bigger., marvelcom superhero basedoncom aftercreditssting duringcreditssting marvelcinematicunivers 3d"
166424 ,tt1502712,/g23cs30dCMiG4ldaoVNP1ucjs6.jpg,fantast four,Fantastic Four,"fantast four, action adventur sciencefict,four young outsid teleport to a danger universe, which alter their physic form in shock ways. their live irrevoc upended, the team must learn to har their daunt new abil and work togeth to save earth from a former friend turn enemy., chang is coming., teleport transform telekinesi portal marvelcom superhero basedoncom superheroteam fantasticfour bodyhorror invisiblewoman"
246655 ,tt3385516,/zSouWWrySXshPCT4t3UKCQGayyo.jpg,x-men: apocalyps,X-Men: Apocalypse,"x-men: apocalyps, sciencefict,after the re-emerg of the world' first mutant, world-destroy apocalypse, the x-men must unit to defeat hi extinct level plan., onli the strong will surviv, mutant supernaturalpow marvelcom superhero basedoncom superhuman apocalyps superheroteam worlddomin aftercreditssting 1980"
297556 ,tt3878542,/3n0zmm2dPF0TQt2ikJ2tUjKr2FT.jpg,justic league: throne of atlanti,Justice League: Throne of Atlantis,"justic league: throne of atlanti, sciencefict action anim adventur,after the event of justic league: war, ocean master and black manta have declar a war against the surfac in retali of the aftermath of apokoliptian-tyr darkseid' planetari invasion. queen atlanna seek out her other son, ocean master’ half-broth arthur curry, a half-human with aquat power with no knowledg of hi atlantean heritage, to restor balance. live with power he doesn’t understand and see the danger around him, curri take step to embrac hi destiny, join the justic league, and with hi new teammat he battl to save earth from total destruction., blood is thicker than water., dccomic basedoncom superheroteam superpow"
174340 ,tt2401223,/3lULtb8tzwNqOeZAcJ6XLtTIOw8.jpg,richard pryor: omit the logic,Richard Pryor: Omit the Logic,"richard pryor: omit the logic, documentari,in the 1970s, richard pryor drop like a bomb into the sanit landscap of american television. rais in hi grandmother' illinoi bordello, he becam famou for hi expletive-fil stand-up routin about the black man tri to surviv in the land of whiteys. hi transit to televis wa stormy, and he had to battl to get everi scene past the censors. the sacrific he made to the white establish contribut to a self-loath that plagu him throughout adulthood. seven marriages, and chronic drug abus fuel endless media interest -- as did pryor' set himself on fire whilst freebas cocaine. a string of friend includ whoopi goldberg and robin william recount how whenev pryor wa pois on the brink of mega success, hi behavior would sabotag him -- for most peopl to understand the comic legend you need to ""omit the logic"". cn, the true stori of an american icon, comedian documentari taboo richardpryor womandirector storyvil"
210860 ,tt3045616,/56rS3ipzekH2VlHpnH8VOTkKjwR.jpg,mortdecai,Mortdecai,"mortdecai, comedi adventur,art dealer, charl mortdecai, search for a stolen paint rumor to contain a secret code that gain access to hidden nazi gold., sophist ha a name., basedonnovel paint debt artdeal stolenpaint"
216015 ,tt2322441,/jV8wnk3Jgz6f7degmT3lHNGI2tK.jpg,fifti shade of grey,Fifty Shades of Grey,"fifti shade of grey, drama romanc thriller,when colleg senior anastasia steel step in for her sick roommat to interview promin businessman christian grey for their campu paper, littl doe she realiz the path her life will take. christian, as enigmat as he is rich and powerful, find himself strang drawn to ana, and she to him. though sexual inexperienced, ana plung headlong into an affair -- and learn that christian' true sexual procliv push the boundari of pain and pleasure., are you curious?, basedonnovel pervers spank billionair bdsm womandirector"
302429 ,tt4191054,/ixB8bO1sFo5eLPqjsyd3u9UVzDD.jpg,strang magic,Strange Magic,"strang magic, music anim famili fantasi,a love potion work it deviou charm on fairies, elv and the swamp-dwel bog king as they all tri to possess the potion for themselves., everyon deserv to be loved., elv music aftercreditssting duringcreditssting lovepot fairi"
272693 ,tt1666801,/dBBgPTCN5Zze4POXWVVpwf3wkra.jpg,the duff,The DUFF,"the duff, romanc comedi,bianca' univers turn upsid down when she learn that her high school refer to her as a ‘duff' (design ugli fat friend). hope to eras that label, she enlist the help of a charm jock and her favorit teacher. togeth they'll face the school' mean girl and remind everyon that we are all someone' duff… and that' total fine., you either know one, you have one, or you are one., highschool teenag popular highschoolstud teencomedi duringcreditssting girlnextdoor basedonyoungadultnovel"
277355 ,tt1945084,/dU7fJCSeZCjnoqb57HUQCZwwAhA.jpg,everli,Everly,"everli, thriller action,after she betray a power mob boss, a woman match wit and weaponri with a legion of killer who are out to collect the bounti on the head of her and her family., enter if you dare., assassin mobboss"
227719 ,tt2436386,/g3Krq7P7pkgjWpzUDA6lrniiSJ7.jpg,project almanac,Project Almanac,"project almanac, sciencefict thriller,a group of teen discov secret plan of a time machine, and construct one. however, thing start to get out of control., today is better the second time around, timetravel timemachin teenag foundfootag"
321594 ,tt4368814,/msdRyy0oiHXCQ3ANfLYchhXyf3F.jpg,loui c.k.: live at the comedi store,Louis C.K.: Live at The Comedy Store,"loui c.k.: live at the comedi store, comedi,thi materi wa develop and prepar over the last year or so, mostli in comedi clubs. thi special kind of goe back to when he use to just make nois and be funni for no particular reason. it felt right to him to shoot thi special in a club to give it that live immedi intim feeling. the show is about an hour long. the open act, who is seen at the begin (good place for an open act) is jay london. one of hi favorit club comic go way back to the late 80 when he first start in work in new york., none, stand-upcomedi"
167073 ,tt2381111,/5R4sbomuxa8wlH1T3WeSUTRZo4z.jpg,brooklyn,Brooklyn,"brooklyn, drama romanc,in 1950 ireland and new york, young elli lacey ha to choos between two men and two countries., two countries, two loves, one heart, lovetriangl basedonnovel homesick vorort ship commun marriag workingclass boardinghous ireland brooklynnewyorkc journey duallif irishimmigr 1950"
295490 ,tt3704416,/9uIPPVuWDxmE0uLxI0xxLtzX53e.jpg,dig for fire,Digging for Fire,"dig for fire, drama,tim and lee are marri with a young child. the chanc to stay at a fanci home in the hollywood hill is complic by tim' discoveri of a bone and a rusti old gun in the yard. tim is excit by the idea of a mystery, but lee doesn't want him to dig ani further, prefer that he focu on the famili taxes, which he promis to do week ago. thi disagr send them on separ and unexpect adventur over the cours of a weekend, as tim and hi friend seek clue to the mysteri while lee search for answer to the bigger question of marriag and parenthood., none, mumblecor"
309298 ,tt3534282,/zpAffTJHPVncd1rV4tUHYImYOQ3.jpg,don verdean,Don Verdean,"don verdean, comedi,biblic archaeologist don verdean is hire by a local church pastor to find faith-promot relic in the holi land. but after a fruitless expedit he is forc to get creativ in thi comedi of faith and fraud., fraud work in mysteri ways., pastor archaeologist holyland"
249688 ,tt3416744,/kXuLpzvjcjisCmYIWlBMNVmmOVp.jpg,the end of the tour,The End of the Tour,"the end of the tour, drama,the stori of the five-day interview between roll stone report david lipski and acclaim novelist david foster wallace, which took place right after the 1996 public of wallace' groundbreak epic novel, 'infinit jest.', imagin the greatest convers you'v ever had., "
309299 ,tt3726704,/gyFMUvk7gDMYQa988CaYz65COks.jpg,experiment,Experimenter,"experiment, drama histori,yale university, 1961. stanley milgram design a psycholog experi that still reson to thi day, in which peopl think they’r deliv pain electr shock to an affabl stranger strap into a chair in anoth room. despit hi plead for mercy, the major of subject don’t stop the experiment, administ what they think is a near-fat electr shock, simpli becaus they’v been told to do so. with nazi adolf eichmann’ trial air in live room across america, milgram strike a nerv in popular cultur and the scientif commun with hi explor into people’ tendenc to compli with authority. celebr in some circles, he is also accus of be a deceptive, manipul monster, but hi wife sasha stand by him through it all., the stanley milgram stori, experi psycholog biographi controversi breakingthefourthwal scientificexperi"
291869 ,tt3713030,/sO9Z55Js4sEuXXe9qQjCULiPjg8.jpg,i am michael,I Am Michael,"i am michael, drama,the controversi true stori of a gay activist who reject hi homosexu and becom a christian pastor., none, gay homophobia minist biographi church preacher homophob"
309581 ,tt3442990,/damPT2iVZ5xIQ9mgHIcDfud2TYV.jpg,lila & eve,Lila & Eve,"lila & eve, thriller drama,lila, a grief-stricken mother reel from her son’ murder, attend a support group where she meet eve, who urg her to take matter into her own hand to track down her son’ killers., torn by loss. bound for revenge., "
310119 ,tt3513054,/7NIkfDX1EtomSXcwRqa3o9lBvuJ.jpg,last day in the desert,Last Days in the Desert,"last day in the desert, adventur drama histori,on hi way out of the wilderness, jesu struggl with the devil over the fate of a famili in crisis, set himself up for a dramat test., none, devil desert fast pray jesu temptationofchrist"
310121 ,tt3236120,/r2iBV96cvvRa2pKEyGi9lfbNZIR.jpg,i'll see you in my dream,I'll See You in My Dreams,"i'll see you in my dream, drama comedi,a sudden loss disrupt carol’ orderli life, propel her into the date world for the first time in 20 years. final live in the present tense, she find herself swept up in not one, but two unexpect relationship that challeng her assumpt about what it mean to grow old., none, widow friendship"
310001 ,tt2566644,/xBkxUqbu1XDuoqYLTISkoJBXrSm.jpg,seoul search,Seoul Searching,"seoul search, drama comedi,seoul search is a comedi set in the ’80 about a group of foreign-born korean teenag who meet at a seoul summer camp to learn what it mean to be korean. the three boys, from the u.s., mexico, and germany, then meet three girl who rock their world., none, "
309242 ,tt2349144,/6b95JivLvHSWt5DAnEEoPR7MWjJ.jpg,mississippi grind,Mississippi Grind,"mississippi grind, drama,gerri is a talent but down-on-his-luck gambler whose fortun begin to chang when he meet curtis, a younger, highli charismat poker player. the two strike up an immedi friendship and gerri quickli persuad hi new friend to accompani him on a road trip to a legendari high stake poker game in new orleans. as they make their way down the mississippi river, gerri and curti manag to find themselv in just about everi bar, racetrack, casino, and pool hall they can find, experienc both incred high and dispirit lows, but ultim forg a deep and genuin bond that will stay with them long after their adventur is over., we can't lose., poker gambl casino neworlean roulett roadtrip blackjack debt horserac ex-wif gamblingdebt crap roadmovi slotmachin womandirector buddyfilm"
309245 ,tt2872462,/aLoPGV8c0G3AXB1ux0JhUYA1YRX.jpg,mistress america,Mistress America,"mistress america, comedi,tracy, a lone colleg freshman in new york, is rescu from her solitud by her soon-to-b stepsist brooke, an adventur gal about town who entangl her in alluringli mad schemes. mistress america is a comedi about dream-chasing, score-settling, makeshift families, and cat-stealing., from stranger to sisters., chess betray"
309503 ,tt3346224,/M8rEvxgZbtJIPNofRK6DGc3Ps3.jpg,zipper,Zipper,"zipper, thriller drama,sam elli is a man on the rise — a hot-shot feder prosecutor on the cusp of a bright polit future. but what wa meant to be a one-tim experi with an escort turn into a grow addict — a new demon threaten to destroy hi life, family, and career., whi take the risk, womandirector"
232572 ,tt1178665,/ksn8DLsROK4V542Zex9X6AmZL3A.jpg,a walk in the wood,A Walk in the Woods,"a walk in the wood, adventur comedi drama,after spend two decad in england, bill bryson return to the u.s., where he decid the best way to connect with hi homeland is to hike the appalachian trail with one of hi oldest friends., when you push yourself to the edge, the real fun begins., mountain hike backpack climb friend appalachiantrail"
245706 ,tt2273657,/2kJCtB5FPfNH3LDYv2vINrtgCRD.jpg,true stori,True Story,"true stori, crime drama mysteri,a drama center around the relationship between journalist michael finkel and christian longo, an fbi most want list murder who for year live outsid the u.s. under finkel' name., some mysteri are beyond belief., prison journalist prison prisonvisit basedontrueev identitytheft accusedofmurd"
253406 ,tt3397754,/boQZUGJN4uqgac9JbUWtbAw2SJ5.jpg,ten thousand saint,Ten Thousand Saints,"ten thousand saint, comedi drama music,a sweep multigener stori set against the backdrop of the raw, roar new york citi of the late 1980s; adoption, teen pregnancy, drugs, hardcor punk rock, the unbridl optim and reckless stupid of the young—and old—ar all major element in thi heart-ach tale of the son of diehard hippi and hi strang odyssey through the extrem of late 20th centuri youth culture., rage. riot. rebirth., womandirector"
288036 ,tt3165612,/sT7WJ14n2tfU7ek9O1c0n2rVMbJ.jpg,sleep with other peopl,Sleeping with Other People,"sleep with other peopl, comedi,can two serial cheater get a second chanc at love? after a one-night stand in college, new yorker lainey and jake meet by chanc twelv year later and discov they each have the same problem: becaus of their monogamy-challeng ways, neither can maintain a relationship. determin to stay friend despit their mutual attraction, they make a pact to keep it platonic, a deal that prove easier said than done., a romant comedi with commit issues., sex cheat love malefemalerelationship womandirector cheater"
315882 ,tt4264834,/jAlKKfm4qrvVPvkz8yK8JuyNs7z.jpg,beaver trilog part iv,Beaver Trilogy Part IV,"beaver trilog part iv, documentari,a chanc meet in a park lot in 1979 between filmmak trent harri and a young man from beaver, utah inspir the creation of an underground film that is now known as beaver trilogy. but the film itself is onli part of the story., none, "
319070 ,tt1674785,/t7fqemeHtEaxG0Ry0bTox4spBY0.jpg,drunk stone brilliant dead: the stori of the nation lampoon,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,"drunk stone brilliant dead: the stori of the nation lampoon, histori comedi documentari,a look at the histori of the american comedi public and product company, nation lampoon, from it begin in the 1970 to 2010, featur rare and never befor seen footage, thi is the mind boggl stori of the nation lampoon from it subvers and electrifi beginnings, to rebirth as an unlik hollywood heavyweight, and beyond. a humour empir like no other, the impact of the magazin irreverent, often shocking, sensibl wa noth short of seismic: thi is an institut whose (drunk stone brilliant) alumni left their fingerprint all over popular culture. both insan great and breathtakingli innovative, the nation lampoon creat the foundat of modern comic sensibl by set the bar in comedi imposs high., if you don't see thi documentary, we'll shoot thi dog, "
319075 ,tt4229236,/htA9NuFvrcCSycAlaxGY3uvnAlQ.jpg,cobain: montag of heck,Cobain: Montage of Heck,"cobain: montag of heck, music documentari,the author documentari on late guitar/lead singer kurt cobain from hi earli day in aberdeen washington to hi success and downfal with grung band nirvana., none, "
319091 ,tt4185572,/5CGbo2obj0RmVENMfn8Lq8MhF4I.jpg,the hunt ground,The Hunting Ground,"the hunt ground, documentari,from the maker of the invis war come a startl expos of rape crime on us campuses, their institut cover-ups, and the devast toll they take on student and their families. weav togeth verit footag and first person testimonies, the film follow the live of sever undergradu assault survivor as they attempt to pursu - despit incred push back, harass and traumat aftermath - both their educ and justice., none, femin colleg victim univers oppress sexualassault"
319071 ,tt4209900,/3qMTuikchKWMZu89GXCDGXgkur8.jpg,fresh dress,Fresh Dressed,"fresh dress, documentari histori music,fresh dress chronicl the histori of hip-hop | urban fashion and it rise from southern cotton plantat to the gang of 1970 in the south bronx, to corpor america, and everywher in-between. support by rich archiv materi and in depth interview with individu crucial to the evolut of a way of life--and the outsid who studi and admir them--fresh dress goe to the core of where style wa born on the black and brown side of town., the revolut of fashion born on the streets., cloth fashiondesign gang fashion stylish"
318224 ,tt4257858,/jSPtAWXKd4NFJInCiA653bxdf8L.jpg,go clear: scientolog and the prison of belief,Going Clear: Scientology and the Prison of Belief,"go clear: scientolog and the prison of belief, documentari,go clear intim profil eight former member of the church of scientology, shine a light on how they attract true believ and the thing they do in the name of religion., none, cult scientolog"
319079 ,tt4188202,/fjIPSjx4ZMlz6kfZ91N6vIE3d5L.jpg,prophet' prey,Prophet's Prey,"prophet' prey, crime documentari,filmmak ami berg shed light on the sexual, financi and spiritu abus heap upon member of the fundamentalist church of jesu christ of latter-day saint by their former leader, warren jeffs., by the disgrac of god..., marriag polygami religion prophet church womandirector abus"
318225 ,tt3986532,/7PqIqBDQa5o5MjQzLb9h2atklMn.jpg,tig,Tig,"tig, documentari,an intimate, mix media documentari that follow tig notaro, a lo angel base comedian, who just day after be diagnos with invas stage ii breast cancer chang the cours of her career with a poignant stand-up set that becam legendari overnight. thi documentari explor tig' extraordinari journey as her career ignit and as her life unfold in grand and unexpect ways, all the while continu to battl a life-threaten ill and fall in love. thi film is a hybrid of comedi and drama that captur a person journey about face crisi head on with honesti and grace and overcom pain and suffer with the heal power of comedy. it' a stori about move forward dure a period of your life when you don't know what is go to happen. when you are will to risk it all for what you believ is the right thing to do and for what you want to happen in thi life., none, breastcanc womandirector"
319074 ,tt1780871,/8Vw692QTM9qn9rjFPuIzQWApTyl.jpg,in footbal we trust,In Football We Trust,"in footbal we trust, documentari,‘in footbal we trust’ captur a snapshot in time amid the rise of the pacif island presenc in the nfl. present a new take on the american immigr story, thi featur length documentari transport viewer deep insid the tightly-knit polynesian commun in salt lake city, utah. with unpreced access and shot over a four-year time period, the film intim portray four young polynesian men strive to overcom gang violenc and near poverti through american football. view as the ""salvation"" for their families, these young player reveal the cultur clash they experi as they transform out of their adolesc and into the high stake world of collegi recruit and rigor of societ expectations., none, womandirector"
318044 ,tt4284010,/dHXeRW71m0KmEuj1XovM7RRVc32.jpg,"what happened, miss simone?","What Happened, Miss Simone?","what happened, miss simone?, documentari music,the film chronicl nina simone' journey from child piano prodigi to icon musician and passion activist, told in her own words., her story. her voice., voic childprodigi singer racism civilright bluesmus womandirector milesdavi spousalabus manicdepress"
308457 ,tt3090670,/wGD529WiRYTCaXFrX93HESFLzo4.jpg,advantag,Advantageous,"advantag, sciencefict drama famili,in a near-futur citi where soar opul overshadow econom hardship, gwen and her daughter, jules, do all they can to hold on to their joy, despit the instabl surfac in their world., none, ident unemploy dystopicfutur womandirector corpor mindtransf"
308453 ,tt3859304,/g9l0GiyeIROAK7r5DbrxBr5LZ1k.jpg,the bronz,The Bronze,"the bronz, drama comedi,in 2004, hope ann greggori becam an american hero after win the bronz medal for the women' gymnast team. today, she' still live in her small hometown, washed-up and embittered. stuck in the past, hope must reassess her life when a promis young gymnast threaten her local celebr status., there' no place like third., gymnast smalltown gymnast olympicathlet olympichop localcelebr"
